sheet_name,row_number,series_label,period,value,variable
Summary 2,29,Loans with impaired credit history Per cent,2016-Q4,0.234,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2017-Q1,0.228,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2017-Q2,0.27,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2017-Q3,0.271,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2017-Q4,0.32,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2018-Q1,0.293,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2018-Q2,0.591,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2018-Q3,0.609,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2018-Q4,0.62,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2019-Q1,0.609,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2019-Q2,0.552,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2019-Q3,0.579,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2019-Q4,0.638,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2020-Q1,0.607,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2020-Q2,0.503,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2020-Q3,0.431,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2020-Q4,0.372,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2021-Q1,0.374,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2021-Q2,0.417,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2021-Q3,0.414,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2021-Q4,0.447,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2022-Q1,0.43,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2022-Q2,0.459,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2022-Q3,0.454,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2022-Q4,0.46,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2023-Q1,0.381,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2023-Q2,0.493,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2023-Q3,0.507,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2023-Q4,0.519,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2024-Q1,0.549,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2024-Q2,0.609,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2024-Q3,0.737,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2024-Q4,0.744,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2025-Q1,0.696,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2025-Q2,0.985,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2025-Q3,0.759,impaired_credit_history_pct
Summary 2,29,Loans with impaired credit history Per cent,2025-Q4,0.815,impaired_credit_history_pct
Summary 2,36,Overall residential loans to individuals £ millions,2007-Q1,1064363.837,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2007-Q2,1108071.119,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2007-Q3,1137898.315,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2007-Q4,1159861.965,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2008-Q1,1177761.935,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2008-Q2,1188616.579,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2008-Q3,1196460.161,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2008-Q4,1200716.183,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2009-Q1,1198412.793,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2009-Q2,1200934.023,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2009-Q3,1203367.755,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2009-Q4,1207300.824,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2010-Q1,1206133.192,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2010-Q2,1208954.075,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2010-Q3,1213372.891,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2010-Q4,1213054.239,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2011-Q1,1212437.427,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2011-Q2,1214655.119,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2011-Q3,1217622.167,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2011-Q4,1218462.922,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2012-Q1,1221480.541,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2012-Q2,1223477.111,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2012-Q3,1227319.002,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2012-Q4,1228664.642,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2013-Q1,1228627.074,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2013-Q2,1230403.305,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2013-Q3,1234449.165,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2013-Q4,1238923.328,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2014-Q1,1243557.079,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2014-Q2,1249870.169,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2014-Q3,1256161.466,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2014-Q4,1260123.294,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2015-Q1,1261592.528,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2015-Q2,1271957.41,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2015-Q3,1281952.557,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2015-Q4,1291408.823,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2016-Q1,1304746.968,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2016-Q2,1316335.304,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2016-Q3,1330802.397,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2016-Q4,1337867.863,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2017-Q1,1352773.133,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2017-Q2,1348201.892,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2017-Q3,1368207.101,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2017-Q4,1379177.814,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2018-Q1,1403345.981,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2018-Q2,1407436.617,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2018-Q3,1420209.567,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2018-Q4,1443817.872,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2019-Q1,1451829.184,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2019-Q2,1465597.798,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2019-Q3,1484893.204,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2019-Q4,1496908.514,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2020-Q1,1507722.891,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2020-Q2,1514824.144,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2020-Q3,1526030.843,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2020-Q4,1541448.967,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2021-Q1,1561572.821,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2021-Q2,1587636.565,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2021-Q3,1601895.206,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2021-Q4,1613466.601,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2022-Q1,1630821.83,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2022-Q2,1648808.331,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2022-Q3,1666487.54,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2022-Q4,1675297.419,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2023-Q1,1675959.06,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2023-Q2,1673074.295,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2023-Q3,1673172.217,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2023-Q4,1671798.629,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2024-Q1,1669970.08,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2024-Q2,1676305.034,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2024-Q3,1674741.461,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2024-Q4,1683406.844,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2025-Q1,1702420.982,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2025-Q2,1707083.464,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2025-Q3,1721260.362,residential_loans_outstanding_gbp_m
Summary 2,36,Overall residential loans to individuals £ millions,2025-Q4,1734434.628,residential_loans_outstanding_gbp_m
